temperature_moyenne,nb_lost_item
21.849999999999998,48
21.85,19
21.862499999999997,20
21.8625,68
21.874999999999996,31
21.875,45
21.875000000000004,20
21.887499999999996,4
21.8875,64
21.887500000000003,47
21.9,52
21.900000000000002,27
21.912499999999998,48
21.9125,28
21.912500000000005,2
21.916666666666668,1
21.924999999999997,6
21.925,47
21.925000000000004,31
21.937499999999996,1
21.9375,44
21.937500000000004,11
21.942857142857143,2
21.949999999999996,4
21.95,102
21.950000000000003,20
21.95714285714286,13
21.9625,37
21.962500000000002,62
21.974999999999998,37
21.975,41
21.987499999999997,12
21.9875,50
21.999999999999996,12
22.0,45
22.012499999999996,24
22.0125,87
22.012500000000003,19
22.024999999999995,2
22.025,57
22.025000000000002,53
22.037499999999998,38
22.0375,28
22.042857142857144,6
22.049999999999997,27
22.05,68
22.062499999999996,4
22.0625,28
22.062500000000004,4
22.066666666666666,7
22.074999999999996,4
22.075,66
22.075000000000003,42
22.080000000000002,8
22.085714285714285,9
22.087499999999995,1
22.0875,59
22.087500000000002,55
22.087500000000006,19
22.099999999999998,63
22.1,36
22.112499999999997,56
22.1125,38
22.112500000000004,3
22.114285714285717,3
22.124999999999996,18
22.125,34
22.125000000000004,33
22.137499999999996,48
22.1375,94
22.137500000000003,8
22.15,97
22.150000000000002,31
22.162499999999998,21
22.1625,65
22.162500000000005,6
22.17142857142857,4
22.174999999999997,19
22.175,13
22.185714285714287,10
22.1875,82
22.187500000000004,15
22.199999999999996,16
22.2,79
22.200000000000003,32
22.212499999999995,3
22.2125,31
22.212500000000002,60
22.214285714285715,1
22.224999999999998,31
22.225,66
22.237499999999997,47
22.2375,71
22.249999999999996,5
22.25,66
22.250000000000004,26
22.25714285714286,8
22.2625,60
22.262500000000003,34
22.274999999999995,20
22.275,84
22.275000000000002,80
22.275000000000006,6
22.285714285714285,2
22.287499999999994,14
22.287499999999998,21
22.2875,68
22.299999999999997,9
22.3,95
22.300000000000004,44
22.312499999999996,15
22.3125,63
22.312500000000004,16
22.32,15
22.324999999999996,9
22.325,68
22.325000000000003,23
22.32857142857143,12
22.333333333333332,16
22.3375,28
22.337500000000002,20
22.342857142857138,3
22.342857142857145,7
22.349999999999998,37
22.35,79
22.350000000000005,4
22.357142857142858,5
22.362499999999997,55
22.3625,45
22.374999999999996,16
22.375,37
22.375000000000004,17
22.383333333333336,4
22.387499999999996,6
22.3875,23
22.387500000000003,48
22.4,63
22.400000000000002,30
22.412499999999998,67
22.4125,38
22.412500000000005,4
22.424999999999997,24
22.425,24
22.425000000000004,17
22.437499999999996,7
22.4375,56
22.437500000000004,2
22.449999999999996,1
22.45,41
22.450000000000003,37
22.4625,113
22.462500000000002,40
22.474999999999998,49
22.475,60
22.487499999999997,36
22.4875,83
22.487500000000004,2
22.5,21
22.500000000000004,36
22.512499999999996,20
22.5125,73
22.512500000000003,16
22.516666666666666,11
22.525,91
22.525000000000002,27
22.537499999999998,32
22.5375,61
22.549999999999997,75
22.55,56
22.550000000000004,20
22.562499999999996,9
22.5625,32
22.562500000000004,2
22.575,44
22.575000000000003,18
22.585714285714285,14
22.5875,64
22.587500000000002,38
22.599999999999998,47
22.6,34
22.600000000000005,3
22.612499999999997,5
22.6125,56
22.624999999999996,13
22.625,59
22.6375,26
22.637500000000003,34
22.642857142857142,8
22.649999999999995,6
22.65,93
22.650000000000002,44
22.662499999999998,14
22.6625,78
22.674999999999997,35
22.675,78
22.675000000000004,1
22.685714285714283,6
22.685714285714287,1
22.687499999999996,40
22.6875,137
22.687500000000004,10
22.699999999999996,15
22.7,37
22.700000000000003,29
22.7125,63
22.712500000000002,51
22.724999999999998,29
22.725,70
22.737499999999997,15
22.7375,83
22.740000000000002,1
22.742857142857144,11
22.749999999999996,22
22.75,91
22.750000000000004,20
22.7625,28
22.762500000000003,11
22.775,45
22.775000000000002,8
22.785714285714285,6
22.787499999999998,64
22.7875,42
22.8,70
22.800000000000004,10
22.812499999999996,6
22.8125,18
22.812500000000004,1
22.825,12
22.825000000000003,21
22.8375,40
22.837500000000002,36
22.837500000000006,11
22.849999999999998,63
22.85,18
22.850000000000005,10
22.862499999999997,66
22.8625,36
22.862500000000004,5
22.86666666666667,6
22.874999999999996,6
22.875,34
22.875000000000004,26
22.880000000000003,1
22.885714285714283,1
22.8875,86
22.887500000000003,17
22.9,22
22.900000000000002,30
22.912499999999998,39
22.9125,1
22.912500000000005,6
22.916666666666668,12
22.924999999999997,12
22.925,37
22.925000000000004,14
22.937499999999996,3
22.9375,52
22.937500000000004,20
22.949999999999996,13
22.95,52
22.950000000000003,15
22.9625,30
22.962500000000002,18
22.974999999999998,26
22.975,47
22.979999999999997,7
22.985714285714288,3
22.987499999999997,40
22.9875,65
22.987500000000004,9
22.999999999999996,9
23.0,38
23.000000000000004,3
23.012499999999996,4
23.0125,73
23.012500000000003,20
23.014285714285712,1
23.016666666666666,6
23.025,36
23.025000000000002,62
23.025000000000006,2
23.037499999999998,34
23.0375,21
23.037500000000005,3
23.049999999999997,44
23.05,70
23.057142857142857,14
23.062499999999996,2
23.0625,37
23.062500000000004,67
23.071428571428566,10
23.074999999999996,14
23.075,50
23.075000000000003,7
23.075000000000006,9
23.08571428571429,2
23.087499999999995,9
23.0875,51
23.087500000000002,16
23.099999999999998,25
23.1,48
23.112499999999997,7
23.1125,41
23.112500000000004,14
23.11428571428571,7
23.124999999999996,21
23.125,44
23.125000000000004,23
23.1375,37
23.15,85
23.150000000000002,9
23.157142857142855,7
23.162499999999998,20
23.1625,78
23.174999999999997,12
23.175,58
23.183333333333334,20
23.187499999999996,2
23.1875,34
23.187500000000004,31
23.199999999999996,16
23.2,59
23.200000000000003,77
23.212499999999995,1
23.2125,22
23.212500000000002,42
23.212500000000006,2
23.224999999999998,8
23.225,18
23.225000000000005,4
23.228571428571428,2
23.237499999999997,25
23.2375,34
23.237500000000004,3
23.24285714285714,3
23.249999999999996,5
23.25,60
23.250000000000004,42
23.2625,80
23.262500000000003,16
23.275,54
23.275000000000002,47
23.287499999999998,15
23.2875,54
23.299999999999997,5
23.3,58
23.312499999999996,14
23.3125,32
23.312500000000004,5
23.325,67
23.3375,71
23.337500000000002,29
23.342857142857145,7
23.349999999999994,8
23.349999999999998,33
23.35,18
23.350000000000005,6
23.357142857142858,5
23.362499999999997,26
23.3625,34
23.362500000000004,16
23.374999999999996,6
23.375,33
23.375000000000004,4
23.38571428571429,1
23.387499999999996,14
23.3875,76
23.387500000000003,29
23.399999999999995,18
23.4,24
23.400000000000002,34
23.412499999999998,33
23.4125,26
23.414285714285715,4
23.424999999999994,3
23.424999999999997,8
23.425,13
23.437499999999996,9
23.4375,129
23.437500000000004,5
23.442857142857143,12
23.449999999999996,5
23.45,52
23.450000000000003,16
23.462499999999995,3
23.4625,33
23.462500000000002,45
23.474999999999998,30
23.475,22
23.485714285714288,14
23.487499999999997,63
23.4875,40
23.499999999999996,18
23.5,43
23.500000000000004,29
23.5125,61
23.512500000000003,16
23.525,40
23.525000000000002,26
23.528571428571432,1
23.537499999999998,38
23.5375,53
23.542857142857144,3
23.549999999999997,8
23.55,79
23.550000000000004,4
23.562499999999996,7
23.5625,115
23.562500000000004,10
23.574999999999996,11
23.575,74
23.575000000000003,8
23.5875,49
23.587500000000002,16
23.587500000000006,2
23.599999999999994,6
23.599999999999998,42
23.6,40
23.612499999999997,16
23.6125,111
23.624999999999996,32
23.625,85
23.625000000000004,48
23.633333333333336,11
23.637499999999996,2
23.6375,29
23.637500000000003,2
23.64,4
23.649999999999995,9
23.65,25
23.650000000000002,4
23.662499999999998,81
23.6625,41
23.662500000000005,10
23.67142857142857,7
23.674999999999997,28
23.675,45
23.675000000000004,12
23.685714285714283,9
23.687499999999996,4
23.6875,45
23.687500000000004,7
23.699999999999996,26
23.7,116
23.700000000000003,31
23.712499999999995,6
23.7125,74
23.712500000000002,45
23.724999999999998,23
23.725,45
23.733333333333334,2
23.733333333333338,2
23.737499999999997,48
23.7375,47
23.737500000000004,10
23.75,60
23.750000000000004,1
23.762499999999996,7
23.7625,52
23.762500000000003,38
23.771428571428572,5
23.775,60
23.775000000000002,36
23.787499999999998,72
23.7875,35
23.799999999999997,11
23.8,69
23.812499999999996,23
23.8125,78
23.812500000000004,18
23.814285714285713,2
23.824999999999996,1
23.825,35
23.825000000000003,9
23.8375,18
23.837500000000002,29
23.849999999999998,73
23.85,55
23.857142857142858,1
23.862499999999997,23
23.8625,11
23.862500000000004,4
23.874999999999996,9
23.875,38
23.875000000000004,20
23.88333333333333,10
23.8875,12
23.887500000000003,4
23.9,63
23.900000000000002,15
23.912499999999998,23
23.9125,71
23.912500000000005,10
23.91428571428571,10
23.914285714285715,6
23.916666666666668,3
23.924999999999997,57
23.925,58
23.925000000000004,29
23.928571428571427,4
23.937499999999996,28
23.9375,53
23.942857142857143,13
23.95,48
23.950000000000003,32
23.962499999999995,5
23.9625,44
23.962500000000002,32
23.974999999999994,2
23.974999999999998,39
23.975,15
23.983333333333334,14
23.985714285714288,2
23.987499999999997,10
23.9875,37
23.987500000000004,7
24.0,66
24.000000000000004,13
24.012499999999996,3
24.0125,67
24.012500000000003,65
24.025,54
24.025000000000002,49
24.02857142857143,13
24.037499999999998,84
24.0375,31
24.037500000000005,1
24.049999999999997,13
24.05,31
24.050000000000004,4
24.062499999999996,19
24.0625,27
24.062500000000004,13
24.074999999999996,4
24.075,38
24.075000000000003,6
24.0875,18
24.087500000000002,43
24.099999999999998,25
24.1,59
24.100000000000005,2
24.112499999999997,2
24.1125,36
24.112500000000004,7
24.124999999999996,14
24.125,68
24.125000000000004,17
24.128571428571426,12
24.13333333333333,12
24.133333333333336,3
24.137499999999996,4
24.1375,30
24.137500000000003,2
24.149999999999995,8
24.15,60
24.150000000000002,73
24.162499999999994,5
24.162499999999998,18
24.1625,30
24.162500000000005,5
24.166666666666668,2
24.171428571428574,8
24.174999999999997,31
24.175,8
24.175000000000004,14
24.187499999999996,4
24.1875,22
24.187500000000004,5
24.2,95
24.200000000000003,5
24.2125,6
24.212500000000002,9
24.21428571428571,2
24.224999999999994,3
24.224999999999998,24
24.225,72
24.228571428571428,1
24.237499999999997,21
24.2375,17
24.237500000000004,10
24.249999999999996,8
24.25,71
24.250000000000004,10
24.257142857142856,7
24.26,2
24.262499999999996,1
24.2625,23
24.262500000000003,7
24.275,73
24.275000000000002,15
24.28,1
24.285714285714285,5
24.287499999999998,9
24.2875,13
24.287500000000005,2
24.299999999999997,75
24.3,44
24.312499999999996,9
24.3125,103
24.312500000000004,5
24.32,1
24.324999999999996,12
24.325,31
24.325000000000003,59
24.337499999999995,2
24.3375,17
24.337500000000002,21
24.349999999999998,29
24.35,38
24.357142857142858,1
24.362499999999997,30
24.3625,12
24.362500000000004,10
24.374999999999996,10
24.375,10
24.375000000000004,24
24.383333333333336,12
24.3875,43
24.399999999999995,2
24.4,14
24.400000000000002,22
24.412499999999998,38
24.4125,34
24.412500000000005,12
24.424999999999997,20
24.425,71
24.437499999999996,13
24.4375,59
24.437500000000004,9
24.442857142857143,1
24.449999999999996,1
24.45,47
24.450000000000003,22
24.4625,12
24.462500000000002,25
24.47142857142857,3
24.474999999999998,56
24.475,30
24.475000000000005,1
24.487499999999997,24
24.4875,40
24.487500000000004,1
24.499999999999996,3
24.5,47
24.500000000000004,12
24.512499999999996,21
24.5125,85
24.512500000000003,9
24.525,55
24.525000000000002,25
24.533333333333335,5
24.537499999999998,26
24.5375,34
24.549999999999997,19
24.55,56
24.557142857142853,19
24.562499999999996,10
24.5625,54
24.562500000000004,4
24.574999999999996,37
24.575,98
24.575000000000003,40
24.5875,22
24.587500000000002,31
24.587500000000006,17
24.599999999999998,12
24.6,96
24.612499999999997,37
24.6125,34
24.624999999999996,13
24.625,58
24.625000000000004,1
24.637499999999996,8
24.6375,54
24.637500000000003,62
24.65,28
24.650000000000002,46
24.662499999999998,15
24.6625,42
24.662500000000005,17
24.674999999999997,7
24.675,89
24.687499999999996,10
24.6875,92
24.687500000000004,17
24.699999999999996,6
24.7,41
24.700000000000003,37
24.712499999999995,2
24.7125,31
24.712500000000002,52
24.724999999999998,38
24.725,1
24.728571428571428,3
24.737499999999997,23
24.7375,61
24.75,51
24.750000000000004,66
24.7625,52
24.762500000000003,19
24.771428571428572,2
24.775,30
24.775000000000002,44
24.787499999999998,8
24.7875,48
24.799999999999997,29
24.8,23
24.800000000000004,2
24.812499999999996,4
24.8125,53
24.812500000000004,13
24.824999999999996,4
24.825,71
24.825000000000003,37
24.8375,155
24.837500000000002,30
24.84,2
24.849999999999998,24
24.85,7
24.862499999999997,27
24.8625,70
24.862500000000004,10
24.866666666666664,3
24.874999999999996,37
24.875,53
24.875000000000004,23
24.887499999999996,31
24.8875,20
24.887500000000003,42
24.9,50
24.900000000000002,16
24.912499999999998,8
24.9125,34
24.912500000000005,3
24.914285714285715,7
24.924999999999997,20
24.925,30
24.925000000000004,8
24.937499999999996,16
24.9375,55
24.937500000000004,20
24.949999999999996,8
24.95,48
24.950000000000003,24
24.9625,30
24.962500000000002,39
24.971428571428568,7
24.974999999999994,21
24.974999999999998,46
24.975,37
24.975000000000005,2
24.9875,28
24.999999999999996,15
25.0,38
25.000000000000004,5
25.012499999999996,5
25.0125,49
25.012500000000003,34
25.025,61
25.025000000000002,42
25.025000000000006,8
25.037499999999998,14
25.0375,42
25.049999999999997,38
25.05,41
25.050000000000004,25
25.062499999999996,1
25.0625,32
25.062500000000004,30
25.075,27
25.075000000000003,17
25.08571428571429,5
25.0875,56
25.087500000000002,10
25.099999999999998,37
25.1,12
25.112499999999997,22
25.1125,36
25.112500000000004,6
25.124999999999996,32
25.125,80
25.125000000000004,7
25.12857142857143,4
25.137499999999996,9
25.1375,21
25.137500000000003,2
25.14285714285714,15
25.15,29
25.150000000000002,34
25.150000000000006,5
25.157142857142855,5
25.162499999999998,4
25.1625,53
25.174999999999997,23
25.175,56
25.185714285714287,10
25.187499999999996,13
25.1875,30
25.187500000000004,8
25.199999999999996,6
25.2,75
25.200000000000003,9
25.212499999999995,18
25.2125,85
25.212500000000002,3
25.224999999999998,16
25.225,34
25.225000000000005,8
25.23333333333333,3
25.237499999999997,48
25.2375,30
25.237500000000004,21
25.24285714285714,2
25.249999999999996,27
25.25,18
25.250000000000004,5
25.250000000000007,3
25.262499999999996,6
25.2625,28
25.262500000000003,58
25.275,59
25.275000000000002,39
25.275000000000006,1
25.287499999999998,29
25.2875,34
25.299999999999997,43
25.3,46
25.312499999999996,7
25.3125,70
25.312500000000004,3
25.316666666666666,17
25.324999999999996,1
25.325,39
25.325000000000006,19
25.3375,25
25.337500000000002,28
25.342857142857145,2
25.34285714285715,4
25.349999999999994,9
25.349999999999998,5
25.35,17
25.357142857142858,3
25.362499999999997,22
25.3625,26
25.374999999999996,5
25.375,64
25.375000000000004,16
25.387499999999996,9
25.3875,90
25.387500000000003,36
25.4,45
25.400000000000002,25
25.400000000000006,2
25.4125,55
25.412500000000005,9
25.41428571428571,1
25.419999999999998,10
25.424999999999997,4
25.425,23
25.433333333333334,5
25.437499999999996,12
25.4375,82
25.437500000000004,14
25.449999999999996,1
25.45,74
25.450000000000003,16
25.462499999999995,6
25.4625,4
25.462500000000002,37
25.462500000000006,15
25.471428571428568,5
25.474999999999998,9
25.475,76
25.475000000000005,11
25.48,8
25.485714285714288,10
25.487499999999997,21
25.4875,101
25.487500000000004,29
25.499999999999996,14
25.5,29
25.5125,68
25.512500000000003,43
25.525,31
25.525000000000002,12
25.537499999999998,55
25.5375,31
25.549999999999997,4
25.55,58
25.550000000000004,11
25.562499999999996,4
25.5625,89
25.562500000000004,30
25.571428571428573,4
25.574999999999996,3
25.575,49
25.575000000000003,38
25.583333333333332,7
25.585714285714285,10
25.58571428571429,6
25.5875,49
25.587500000000002,20
25.587500000000006,7
25.599999999999998,49
25.6,24
25.612499999999997,36
25.6125,23
25.612500000000004,11
25.614285714285717,1
25.616666666666664,4
25.624999999999996,20
25.625,57
25.6375,69
25.637500000000003,12
25.649999999999995,19
25.65,16
25.650000000000002,4
25.650000000000006,7
25.662499999999998,11
25.6625,31
25.67142857142857,8
25.674999999999997,47
25.675,10
25.675000000000004,20
25.687499999999996,7
25.6875,38
25.687500000000004,9
25.7,41
25.700000000000003,37
25.7125,54
25.712500000000002,8
25.714285714285715,1
25.724999999999998,2
25.725,15
25.733333333333334,13
25.737499999999997,47
25.7375,37
25.737500000000004,2
25.749999999999996,27
25.75,22
25.7625,62
25.762500000000003,8
25.775,10
25.775000000000002,23
25.787499999999998,23
25.7875,46
25.787500000000005,2
25.799999999999997,27
25.8,53
25.800000000000004,28
25.812499999999996,28
25.8125,27
25.812500000000004,15
25.824999999999996,25
25.825,49
25.8375,28
25.837500000000002,15
25.849999999999994,3
25.849999999999998,23
25.85,11
25.862499999999997,24
25.86666666666667,4
25.874999999999996,10
25.875,39
25.875000000000004,6
25.875000000000007,1
25.885714285714283,1
25.887499999999996,10
25.8875,28
25.887500000000003,5
25.9,59
25.900000000000002,52
25.912499999999998,34
25.9125,9
25.91428571428571,8
25.924999999999997,2
25.925,73
25.925000000000004,16
25.9375,23
25.937500000000004,15
25.949999999999996,15
25.95,67
25.950000000000003,27
25.96,3
25.962499999999995,3
25.9625,39
25.962500000000002,65
25.96666666666667,11
25.97142857142857,6
25.974999999999998,27
25.975,15
25.987499999999997,10
25.9875,37
25.999999999999996,2
26.0,64
26.000000000000004,19
26.012499999999996,6
26.0125,32
26.012500000000003,19
26.02,4
26.024999999999995,14
26.025,26
26.025000000000002,30
26.037499999999998,9
26.0375,51
26.049999999999997,57
26.05,28
26.059999999999995,8
26.062499999999996,1
26.0625,24
26.062500000000004,16
26.075,25
26.075000000000003,17
26.087499999999995,6
26.0875,5
26.087500000000002,28
26.087500000000006,5
26.099999999999998,43
26.1,19
26.100000000000005,12
26.112499999999997,6
26.1125,29
26.112500000000004,2
26.11428571428571,3
26.124999999999996,22
26.125,32
26.125000000000004,4
26.1375,69
26.137500000000003,1
26.15,21
26.150000000000002,27
26.162499999999998,20
26.1625,23
26.17142857142857,5
26.174999999999997,20
26.175,14
26.175000000000004,20
26.187499999999996,5
26.1875,1
26.199999999999996,2
26.2,34
26.200000000000003,18
26.2125,24
26.212500000000002,20
26.224999999999998,5
26.225,18
26.22857142857143,13
26.23333333333333,23
26.237499999999997,13
26.2375,25
26.237500000000004,12
26.249999999999996,13
26.25,39
26.250000000000004,14
26.262499999999996,1
26.2625,30
26.262500000000003,6
26.275,26
26.275000000000002,22
26.285714285714285,13
26.2875,33
26.299999999999994,9
26.299999999999997,2
26.3,8
26.300000000000004,22
26.312499999999996,21
26.3125,55
26.324999999999996,4
26.325,12
26.325000000000003,1
26.337499999999995,23
26.3375,32
26.337500000000002,18
26.337500000000006,4
26.349999999999998,49
26.35,11
26.362499999999997,24
26.3625,29
26.362500000000004,5
26.374999999999996,1
26.375,43
26.387499999999996,3
26.387500000000003,20
26.4,28
26.400000000000002,14
26.412499999999998,23
26.4125,36
26.412500000000005,3
26.425,29
26.425000000000004,10
26.433333333333334,1
26.437499999999996,15
26.4375,11
26.449999999999996,1
26.45,28
26.450000000000003,17
26.462499999999995,1
26.4625,26
26.462500000000002,29
26.474999999999998,9
26.475,28
26.487499999999994,3
26.487499999999997,17
26.4875,5
26.5,35
26.512499999999996,10
26.5125,18
26.514285714285716,1
26.525,38
26.525000000000002,56
26.537499999999998,16
26.5375,76
26.549999999999997,28
26.55,20
26.550000000000004,2
26.562499999999996,2
26.5625,94
26.575,53
26.575000000000003,48
26.585714285714285,6
26.5875,51
26.587500000000002,39
26.599999999999998,51
26.6,19
26.612499999999997,6
26.6125,47
26.625,27
26.625000000000004,1
26.6375,36
26.637500000000003,23
26.649999999999995,2
26.65,50
26.650000000000002,7
26.662499999999998,8
26.6625,16
26.674999999999997,9
26.675,46
26.675000000000004,11
26.687499999999996,24
26.6875,28
26.7,25
26.700000000000003,21
26.712499999999995,4
26.7125,10
26.72,20
26.724999999999998,10
26.725,20
26.737499999999994,22
26.737499999999997,16
26.7375,48
26.749999999999996,31
26.75,25
26.7625,17
26.762500000000003,36
26.775,15
26.775000000000002,18
26.787499999999998,23
26.7875,17
26.799999999999997,26
26.8,31
26.8125,45
26.812500000000004,4
26.816666666666663,12
26.825,42
26.825000000000003,18
26.8375,50
26.837500000000002,4
26.849999999999998,7
26.85,39
26.862499999999997,14
26.862500000000004,13
26.86666666666667,6
26.875,26
26.887500000000003,23
26.9,34
26.900000000000002,16
26.912499999999998,31
26.9125,11
26.924999999999997,7
26.9375,24
26.942857142857143,2
26.949999999999996,5
26.95,12
26.957142857142852,6
26.962499999999995,21
26.9625,4
26.962500000000002,13
26.974999999999998,13
26.975,42
26.987499999999997,8
26.9875,54
26.999999999999996,2
27.0,4
27.012500000000003,12
27.025,2
27.025000000000002,16
27.037499999999998,3
27.0375,20
27.037500000000005,1
27.04285714285714,4
27.049999999999997,1
27.05,39
27.050000000000004,19
27.062499999999996,4
27.0625,20
27.062500000000004,1
27.074999999999996,14
27.075,15
27.085714285714285,6
27.099999999999998,6
27.1,66
27.100000000000005,1
27.112499999999997,49
27.1125,31
27.124999999999996,41
27.125,17
27.125000000000007,2
27.137500000000003,3
27.15,21
27.150000000000002,16
27.162499999999998,3
27.174999999999997,11
27.175,3
27.1875,8
27.187500000000007,4
27.2,17
27.200000000000003,5
27.200000000000006,2
27.212500000000002,8
27.224999999999998,9
27.225,6
27.237499999999997,2
27.2375,36
27.25,5
27.250000000000004,2
27.2625,4
27.262500000000003,12
27.274999999999995,1
27.275,14
27.275000000000002,13
27.2875,15
27.287500000000005,15
27.299999999999997,11
27.3,6
27.312499999999996,13
27.3125,27
27.32,6
27.324999999999996,4
27.325,11
27.325000000000003,8
27.337499999999995,5
27.3375,68
27.349999999999998,12
27.35,11
27.360000000000003,8
27.3625,22
27.37142857142857,2
27.374999999999996,6
27.375,49
27.375000000000004,3
27.387500000000003,5
27.399999999999995,9
27.4,19
27.400000000000002,25
27.400000000000006,19
27.412499999999998,2
27.4125,24
27.424999999999997,16
27.425,9
27.437499999999996,17
27.4375,1
27.449999999999996,13
27.45,44
27.450000000000003,3
27.457142857142856,35
27.4625,4
27.462500000000002,9
27.471428571428568,8
27.474999999999998,4
27.475,9
27.487499999999997,15
27.4875,1
27.487500000000004,13
27.5,38
27.500000000000004,1
27.5125,24
27.512500000000003,13
27.524999999999995,4
27.525,2
27.525000000000002,11
27.537499999999998,5
27.5375,8
27.549999999999997,6
27.55,39
27.5625,37
27.562500000000004,6
27.574999999999996,3
27.575,2
27.580000000000002,2
27.5875,2
27.587500000000002,8
27.599999999999998,23
27.6,76
27.600000000000005,2
27.612499999999997,23
27.6125,43
27.612500000000004,3
27.624999999999996,21
27.625,4
27.625000000000004,26
27.6375,24
27.637500000000003,9
27.64285714285714,3
27.65,4
27.650000000000002,5
27.662499999999998,16
27.6625,9
27.675,47
27.675000000000004,18
27.685714285714287,4
27.6875,18
27.687500000000004,12
27.699999999999996,3
27.700000000000003,2
27.700000000000006,5
27.7125,15
27.712500000000002,3
27.724999999999994,1
27.724999999999998,18
27.725,30
27.72857142857143,5
27.7375,43
27.737500000000004,11
27.749999999999996,13
27.75,22
27.7625,22
27.762500000000003,10
27.775,4
27.7875,1
27.8,2
27.812499999999996,10
27.8125,16
27.812500000000004,21
27.824999999999996,1
27.825,25
27.8375,26
27.85,2
27.8625,8
27.862500000000004,13
27.874999999999996,5
27.875,15
27.883333333333336,2
27.8875,20
27.9,23
27.900000000000002,3
27.912499999999994,37
27.9125,14
27.924999999999997,11
27.925,30
27.937499999999996,4
27.9375,16
27.937500000000004,3
27.95,4
27.950000000000003,9
27.9625,20
27.962500000000002,17
27.974999999999998,13
27.975,23
27.987499999999994,1
27.9875,14
28.000000000000004,16
28.0125,4
28.025,16
28.025000000000002,6
28.037499999999998,12
28.0375,5
28.037500000000005,1
28.040000000000003,5
28.049999999999997,1
28.05,8
28.062499999999996,11
28.0625,3
28.074999999999996,1
28.075,15
28.1,15
28.112499999999997,2
28.1125,8
28.125,14
28.125000000000004,1
28.1375,3
28.137500000000003,6
28.15,3
28.150000000000002,2
28.162499999999998,21
28.1625,14
28.174999999999997,7
28.175,2
28.175000000000004,3
28.179999999999996,6
28.187499999999996,6
28.1875,52
28.199999999999996,7
28.2,14
28.200000000000003,22
28.2125,2
28.225,8
28.228571428571424,15
28.237499999999997,7
28.25,5
28.250000000000004,2
28.262499999999996,11
28.262500000000003,6
28.275,15
28.287499999999998,27
28.2875,20
28.3,5
28.312499999999996,18
28.3125,40
28.324999999999996,11
28.325,10
28.3375,1
28.35,2
28.3625,3
28.362500000000004,1
28.374999999999996,9
28.375,12
28.38333333333333,36
28.387500000000003,22
28.412499999999998,17
28.4125,47
28.425,8
28.4375,11
28.450000000000003,1
28.475,12
28.4875,21
28.5,10
28.500000000000004,3
28.5125,23
28.512500000000003,6
28.525,20
28.525000000000002,8
28.5375,14
28.549999999999997,2
28.55,11
28.5625,17
28.575,18
28.587499999999995,6
28.587500000000006,1
28.599999999999998,14
28.612499999999997,9
28.61428571428571,5
28.625,27
28.6375,2
28.637500000000003,4
28.65,14
28.650000000000002,26
28.666666666666668,2
28.6875,8
28.699999999999996,12
28.7,3
28.700000000000003,15
28.7125,15
28.712500000000002,2
28.712500000000006,1
28.72,5
28.724999999999998,5
28.725,3
28.75,14
28.7625,1
28.762500000000003,1
28.775,9
28.787499999999998,8
28.8,14
28.8125,9
28.825000000000003,13
28.837500000000002,1
28.862499999999994,9
28.862499999999997,6
28.874999999999996,2
28.875000000000004,18
28.9,5
28.900000000000006,3
28.9125,7
28.925,2
28.9375,3
28.949999999999996,9
28.95,3
28.9625,26
28.9875,18
28.999999999999996,4
29.0,16
29.0125,9
29.025,1
29.037499999999998,9
29.0375,7
29.049999999999997,10
29.062500000000004,8
29.075,9
29.1,3
29.112499999999997,1
29.125,27
29.15,1
29.150000000000002,16
29.1625,14
29.162500000000005,10
29.2,9
29.200000000000003,7
29.212499999999995,6
29.212500000000006,1
29.225,1
29.237499999999997,7
29.2375,13
29.25,11
29.262500000000003,26
29.287499999999998,3
29.2875,12
29.299999999999997,16
29.3,12
29.312500000000004,13
29.337500000000002,9
29.35,1
29.362499999999997,2
29.374999999999996,6
29.375,4
29.375000000000004,8
29.4125,11
29.4375,9
29.437500000000004,4
29.440000000000005,9
29.45,6
29.450000000000003,16
29.45714285714286,1
29.4625,6
29.462500000000002,3
29.4875,5
29.5,13
29.525,3
29.542857142857144,18
29.575,24
29.6375,22
29.700000000000003,2
29.7125,7
29.725,9
29.7375,2
29.7625,6
29.775000000000002,7
29.7875,7
29.799999999999997,5
29.816666666666666,4
29.8375,5
29.862500000000004,5
29.887500000000003,10
29.9,1
29.9125,1
29.950000000000003,8
29.975000000000005,3
30.0,4
30.012500000000003,5
30.087500000000002,15
30.124999999999996,4
30.162499999999998,5
30.2,8
30.200000000000003,11
30.225,14
30.2375,2
30.250000000000004,14
30.2625,4
30.275,1
30.275000000000002,18
30.3,2
30.312499999999996,2
30.325,1
30.337500000000002,3
30.375,8
30.4,24
30.45,2
30.475,3
30.525000000000002,12
30.625,1
30.700000000000003,3
30.7375,4
30.8,13
30.8125,8
30.825000000000003,1
30.9375,2
30.937500000000004,7
30.9625,4
31.037499999999998,3
31.224999999999994,15
31.3375,15
31.3625,6
31.5625,3
31.5875,4
31.657142857142855,10
31.75,1
31.7875,12
31.862499999999997,8
31.987499999999997,8
32.0,4
32.1375,3
32.175,2
32.1875,11
32.275,5
32.35,6
32.6125,4
33.15,1
34.0125,4
